salario_inicial_sm_2024,edad,salario_pyg_real,salario_sm_2024_ref,capital_pyg_real,aporte_mensual_pyg_real,anos_experiencia
3,42.833333333333336,11527968.912185729,4.09037485937905,557090854.7760265,2536153.1606808603,12.833333333333336
3,42.916666666666664,11527968.912185729,4.09037485937905,563340946.9685475,2536153.1606808603,12.916666666666664
3,43.0,11643248.601307586,4.131278607972841,569632706.4423519,2561514.692287669,13.0
3,43.083333333333336,11643248.601307586,4.131278607972841,575991772.510922,2561514.692287669,13.083333333333336
3,43.166666666666664,11643248.601307586,4.131278607972841,582393232.3532825,2561514.692287669,13.166666666666664
3,43.25,11643248.601307586,4.131278607972841,588837368.594592,2561514.692287669,13.25
3,43.333333333333336,11643248.601307586,4.131278607972841,595324465.7441769,2561514.692287669,13.333333333333336
3,43.416666666666664,11643248.601307586,4.131278607972841,601854810.2080923,2561514.692287669,13.416666666666664
3,43.5,11643248.601307586,4.131278607972841,608428690.3017672,2561514.692287669,13.5
3,43.583333333333336,11643248.601307586,4.131278607972841,615046396.2627333,2561514.692287669,13.583333333333336
3,43.666666666666664,11643248.601307586,4.131278607972841,621708220.2634392,2561514.692287669,13.666666666666664
3,43.75,11643248.601307586,4.131278607972841,628414456.4241498,2561514.692287669,13.75
3,43.833333333333336,11643248.601307586,4.131278607972841,635165400.8259317,2561514.692287669,13.833333333333336
3,43.916666666666664,11643248.601307586,4.131278607972841,641961351.5237255,2561514.692287669,13.916666666666664
3,44.0,11759681.087320661,4.172591394052569,648802608.5595046,2587129.8392105456,14.0
3,44.083333333333336,11759681.087320661,4.172591394052569,655715089.1224451,2587129.8392105456,14.083333333333336
3,44.166666666666664,11759681.087320661,4.172591394052569,662673652.8891386,2587129.8392105456,14.166666666666664
3,44.25,11759681.087320661,4.172591394052569,669678607.0809433,2587129.8392105456,14.25
3,44.333333333333336,11759681.087320661,4.172591394052569,676730260.9673601,2587129.8392105456,14.333333333333336
3,44.416666666666664,11759681.087320661,4.172591394052569,683828925.8796864,2587129.8392105456,14.416666666666664
3,44.5,11759681.087320661,4.172591394052569,690974915.2247614,2587129.8392105456,14.5
3,44.583333333333336,11759681.087320661,4.172591394052569,698168544.4988036,2587129.8392105456,14.583333333333336
3,44.666666666666664,11759681.087320661,4.172591394052569,705410131.3013394,2587129.8392105456,14.666666666666664
3,44.75,11759681.087320661,4.172591394052569,712699995.3492254,2587129.8392105456,14.75
3,44.833333333333336,11759681.087320661,4.172591394052569,720038458.490764,2587129.8392105456,14.833333333333336
3,44.916666666666664,11759681.087320661,4.172591394052569,727425844.7199129,2587129.8392105456,14.916666666666664
3,45.0,13065005.688013256,4.635749038792405,734862480.1905894,2874301.251362916,15.0
3,45.083333333333336,13065005.688013256,4.635749038792405,742635864.6432229,2874301.251362916,15.083333333333336
3,45.166666666666664,13065005.688013256,4.635749038792405,750461071.6588739,2874301.251362916,15.166666666666664
3,45.25,13065005.688013256,4.635749038792405,758338446.721296,2874301.251362916,15.25
3,45.333333333333336,13065005.688013256,4.635749038792405,766268337.6174674,2874301.251362916,15.333333333333336
3,45.416666666666664,13065005.688013256,4.635749038792405,774251094.4529467,2874301.251362916,15.416666666666664
3,45.5,13065005.688013256,4.635749038792405,782287069.6673292,2874301.251362916,15.5
3,45.583333333333336,13065005.688013256,4.635749038792405,790376618.0498075,2874301.251362916,15.583333333333336
3,45.666666666666664,13065005.688013256,4.635749038792405,798520096.7548358,2874301.251362916,15.666666666666664
3,45.75,13065005.688013256,4.635749038792405,806717865.3178976,2874301.251362916,15.75
3,45.833333333333336,13065005.688013256,4.635749038792405,814970285.6713797,2874301.251362916,15.833333333333336
3,45.916666666666664,13065005.688013256,4.635749038792405,823277722.1605518,2874301.251362916,15.916666666666664
3,46.0,13195655.744893389,4.682106529180329,831640541.5596516,2903044.2638765457,16.0
3,46.08333333333333,13195655.744893389,4.682106529180329,840087856.1005925,2903044.2638765457,16.08333333333333
3,46.16666666666667,13195655.744893389,4.682106529180329,848591486.0718063,2903044.2638765457,16.16666666666667
3,46.25,13195655.744893389,4.682106529180329,857151806.9094949,2903044.2638765457,16.25
3,46.33333333333333,13195655.744893389,4.682106529180329,865769196.552768,2903044.2638765457,16.33333333333333
3,46.41666666666667,13195655.744893389,4.682106529180329,874444035.4603297,2903044.2638765457,16.41666666666667
3,46.5,13195655.744893389,4.682106529180329,883176706.627275,2903044.2638765457,16.5
3,46.58333333333333,13195655.744893389,4.682106529180329,891967595.602,2903044.2638765457,16.58333333333333
3,46.66666666666667,13195655.744893389,4.682106529180329,900817090.5032232,2903044.2638765457,16.66666666666667
3,46.75,13195655.744893389,4.682106529180329,909725582.0371212,2903044.2638765457,16.75
3,46.83333333333333,13195655.744893389,4.682106529180329,918693463.5145785,2903044.2638765457,16.83333333333333
3,46.91666666666667,13195655.744893389,4.682106529180329,927721130.8685521,2903044.2638765457,16.91666666666667
3,47.0,13327612.302342324,4.7289275944721325,936808982.6715523,2932074.7065153113,17.0
3,47.08333333333333,13327612.302342324,4.7289275944721325,945986450.5958779,2932074.7065153113,17.08333333333333
3,47.16666666666667,13327612.302342324,4.7289275944721325,955225101.639699,2932074.7065153113,17.16666666666667
3,47.25,13327612.302342324,4.7289275944721325,964525343.6904789,2932074.7065153113,17.25
3,47.33333333333333,13327612.302342324,4.7289275944721325,973887587.3549306,2932074.7065153113,17.33333333333333
3,47.41666666666667,13327612.302342324,4.7289275944721325,983312245.9771454,2932074.7065153113,17.41666666666667
3,47.5,13327612.302342324,4.7289275944721325,992799735.6568416,2932074.7065153113,17.5
3,47.58333333333333,13327612.302342324,4.7289275944721325,1002350475.2677358,2932074.7065153113,17.58333333333333
3,47.66666666666667,13327612.302342324,4.7289275944721325,1011964886.476036,2932074.7065153113,17.66666666666667
3,47.75,13327612.302342324,4.7289275944721325,1021643393.7590581,2932074.7065153113,17.75
3,47.83333333333333,13327612.302342324,4.7289275944721325,1031386424.4239671,2932074.7065153113,17.83333333333333
3,47.91666666666667,13327612.302342324,4.7289275944721325,1041194408.6266421,2932074.7065153113,17.91666666666667
3,48.0,13460888.425365746,4.776216870416854,1051067779.3906683,2961395.4535804642,18.0
3,48.08333333333333,13460888.425365746,4.776216870416854,1061036293.3735198,2961395.4535804642,18.08333333333333
3,48.16666666666667,13460888.425365746,4.776216870416854,1071071264.116257,2961395.4535804642,18.16666666666667
3,48.25,13460888.425365746,4.776216870416854,1081173134.6639457,2961395.4535804642,18.25
3,48.33333333333333,13460888.425365746,4.776216870416854,1091342351.0152857,2961395.4535804642,18.33333333333333
3,48.41666666666667,13460888.425365746,4.776216870416854,1101579362.1423013,2961395.4535804642,18.41666666666667
3,48.5,13460888.425365746,4.776216870416854,1111884620.0101635,2961395.4535804642,18.5
3,48.58333333333333,13460888.425365746,4.776216870416854,1122258579.5971448,2961395.4535804642,18.58333333333333
3,48.66666666666667,13460888.425365746,4.776216870416854,1132701698.914706,2961395.4535804642,18.66666666666667
3,48.75,13460888.425365746,4.776216870416854,1143214439.0277176,2961395.4535804642,18.75
3,48.83333333333333,13460888.425365746,4.776216870416854,1153797264.074816,2961395.4535804642,18.83333333333333
3,48.91666666666667,13460888.425365746,4.776216870416854,1164450641.2888951,2961395.4535804642,18.91666666666667
3,49.0,13595497.309619404,4.823979039121022,1175175041.0177348,2991009.408116269,19.0
3,49.08333333333333,13595497.309619404,4.823979039121022,1186000550.6993027,2991009.408116269,19.08333333333333
3,49.16666666666667,13595497.309619404,4.823979039121022,1196898230.4454143,2991009.408116269,19.16666666666667
3,49.25,13595497.309619404,4.823979039121022,1207868561.3898332,2991009.408116269,19.25
3,49.33333333333333,13595497.309619404,4.823979039121022,1218912027.8738816,2991009.408116269,19.33333333333333
3,49.41666666666667,13595497.309619404,4.823979039121022,1230029117.4678237,2991009.408116269,19.41666666666667
3,49.5,13595497.309619404,4.823979039121022,1241220320.992392,2991009.408116269,19.5
3,49.58333333333333,13595497.309619404,4.823979039121022,1252486132.5404575,2991009.408116269,19.58333333333333
3,49.66666666666667,13595497.309619404,4.823979039121022,1263827049.4988434,2991009.408116269,19.66666666666667
3,49.75,13595497.309619404,4.823979039121022,1275243572.5702853,2991009.408116269,19.75
3,49.83333333333333,13595497.309619404,4.823979039121022,1286736205.7955368,2991009.408116269,19.83333333333333
3,49.91666666666667,13595497.309619404,4.823979039121022,1298305456.5756233,2991009.408116269,19.91666666666667
3,50.0,15104597.510987159,5.359440712463456,1309951835.6942437,3323011.452417175,20.0
3,50.08333333333333,15104597.510987159,5.359440712463456,1322007859.3846223,3323011.452417175,20.08333333333333
3,50.16666666666667,15104597.510987159,5.359440712463456,1334144256.56627,3323011.452417175,20.16666666666667
3,50.25,15104597.510987159,5.359440712463456,1346361563.0624623,3323011.452417175,20.25
3,50.33333333333333,15104597.510987159,5.359440712463456,1358660318.268629,3323011.452417175,20.33333333333333
3,50.41666666666667,15104597.510987159,5.359440712463456,1371041065.1761703,3323011.452417175,20.41666666666667
3,50.5,15104597.510987159,5.359440712463456,1383504350.3964286,3323011.452417175,20.5
3,50.58333333333333,15104597.510987159,5.359440712463456,1396050724.1848218,3323011.452417175,20.58333333333333
3,50.66666666666667,15104597.510987159,5.359440712463456,1408680740.4651377,3323011.452417175,20.66666666666667
3,50.75,15104597.510987159,5.359440712463456,1421394956.8539891,3323011.452417175,20.75
3,50.83333333333333,15104597.510987159,5.359440712463456,1434193934.6854327,3323011.452417175,20.83333333333333
3,50.91666666666667,15104597.510987159,5.359440712463456,1447078239.0357525,3323011.452417175,20.91666666666667
3,51.0,15255643.48609703,5.413035119588091,1460048438.7484078,3356241.5669413465,21.0
3,51.08333333333333,15255643.48609703,5.413035119588091,1473138336.5736718,3356241.5669413465,21.08333333333333
3,51.16666666666667,15255643.48609703,5.413035119588091,1486315500.3844376,3356241.5669413465,21.16666666666667
3,51.25,15255643.48609703,5.413035119588091,1499580511.9539416,3356241.5669413465,21.25
3,51.33333333333333,15255643.48609703,5.413035119588091,1512933956.933909,3356241.5669413465,21.33333333333333
3,51.41666666666667,15255643.48609703,5.413035119588091,1526376424.8804095,3356241.5669413465,21.41666666666667
3,51.5,15255643.48609703,5.413035119588091,1539908509.2798867,3356241.5669413465,21.5
3,51.58333333333333,15255643.48609703,5.413035119588091,1553530807.5753605,3356241.5669413465,21.58333333333333
3,51.66666666666667,15255643.48609703,5.413035119588091,1567243921.192804,3356241.5669413465,21.66666666666667
3,51.75,15255643.48609703,5.413035119588091,1581048455.5676973,3356241.5669413465,21.75
3,51.83333333333333,15255643.48609703,5.413035119588091,1594945020.1717565,3356241.5669413465,21.83333333333333
3,51.91666666666667,15255643.48609703,5.413035119588091,1608934228.5398426,3356241.5669413465,21.91666666666667
3,52.0,15408199.920958001,5.467165470783972,1623016698.2970493,3389803.9826107603,22.0
3,52.08333333333333,15408199.920958001,5.467165470783972,1637226613.6016402,3389803.9826107603,22.08333333333333
3,52.16666666666667,15408199.920958001,5.467165470783972,1651531261.6749284,3389803.9826107603,22.16666666666667
3,52.25,15408199.920958001,5.467165470783972,1665931274.0687053,3389803.9826107603,22.25
3,52.33333333333333,15408199.920958001,5.467165470783972,1680427286.5451074,3389803.9826107603,22.33333333333333
3,52.41666666666667,15408199.920958001,5.467165470783972,1695019939.1046853,3389803.9826107603,22.41666666666667
3,52.5,15408199.920958001,5.467165470783972,1709709876.0146604,3389803.9826107603,22.5
3,52.58333333333333,15408199.920958001,5.467165470783972,1724497745.8373687,3389803.9826107603,22.58333333333333
3,52.66666666666667,15408199.920958001,5.467165470783972,1739384201.4588952,3389803.9826107603,22.66666666666667
3,52.75,15408199.920958001,5.467165470783972,1754369900.1178985,3389803.9826107603,22.75
3,52.83333333333333,15408199.920958001,5.467165470783972,1769455503.4346285,3389803.9826107603,22.83333333333333
3,52.91666666666667,15408199.920958001,5.467165470783972,1784641677.4401367,3389803.9826107603,22.91666666666667
3,53.0,15562281.920167582,5.521837125491812,1799929092.6056814,3423702.022436868,23.0
3,53.08333333333333,15562281.920167582,5.521837125491812,1815352321.912156,3423702.022436868,23.08333333333333
3,53.16666666666667,15562281.920167582,5.521837125491812,1830878372.7473404,3423702.022436868,23.16666666666667
3,53.25,15562281.920167582,5.521837125491812,1846507930.5880928,3423702.022436868,23.25
3,53.33333333333333,15562281.920167582,5.521837125491812,1862241685.4811168,3423702.022436868,23.33333333333333
3,53.41666666666667,15562281.920167582,5.521837125491812,1878080332.0734277,3423702.022436868,23.41666666666667
3,53.5,15562281.920167582,5.521837125491812,1894024569.6430206,3423702.022436868,23.5
3,53.58333333333333,15562281.920167582,5.521837125491812,1910075102.129744,3423702.022436868,23.58333333333333
3,53.66666666666667,15562281.920167582,5.521837125491812,1926232638.166379,3423702.022436868,23.66666666666667
3,53.75,15562281.920167582,5.521837125491812,1942497891.1099248,3423702.022436868,23.75
3,53.83333333333333,15562281.920167582,5.521837125491812,1958871579.0730944,3423702.022436868,23.83333333333333
3,53.91666666666667,15562281.920167582,5.521837125491812,1975354424.9560184,3423702.022436868,23.91666666666667
3,54.0,15717904.739369258,5.5770554967467305,1991947156.478162,3457939.042661237,24.0
3,54.08333333333333,15717904.739369258,5.5770554967467305,2008684743.2306776,3457939.042661237,24.08333333333333
3,54.16666666666667,15717904.739369258,5.5770554967467305,2025533913.8948765,3457939.042661237,24.16666666666667
3,54.25,15717904.739369258,5.5770554967467305,2042495412.3635035,3457939.042661237,24.25
3,54.33333333333333,15717904.739369258,5.5770554967467305,2059569987.4885879,3457939.042661237,24.33333333333333
3,54.41666666666667,15717904.739369258,5.5770554967467305,2076758393.1145062,3457939.042661237,24.41666666666667
3,54.5,15717904.739369258,5.5770554967467305,2094061388.111264,3457939.042661237,24.5
3,54.58333333333333,15717904.739369258,5.5770554967467305,2111479736.4080002,3457939.042661237,24.58333333333333
3,54.66666666666667,15717904.739369258,5.5770554967467305,2129014207.0267146,3457939.042661237,24.66666666666667
3,54.75,15717904.739369258,5.5770554967467305,2146665574.1162205,3457939.042661237,24.75
3,54.83333333333333,15717904.739369258,5.5770554967467305,2164434616.986323,3457939.042661237,24.83333333333333
3,54.91666666666667,15717904.739369258,5.5770554967467305,2182322120.142226,3457939.042661237,24.91666666666667
3,55.0,17462592.165439248,6.1961086568856185,2200328873.3191686,3841770.2763966345,25.0
3,55.08333333333333,17462592.165439248,6.1961086568856185,2218839502.751026,3841770.2763966345,25.08333333333333
3,55.16666666666667,17462592.165439248,6.1961086568856185,2237473536.379096,3841770.2763966345,25.16666666666667
3,55.25,17462592.165439248,6.1961086568856185,2256231796.89802,3841770.2763966345,25.25
3,55.33333333333333,17462592.165439248,6.1961086568856185,2275115112.48707,3841770.2763966345,25.33333333333333
3,55.41666666666667,17462592.165439248,6.1961086568856185,2294124316.846714,3841770.2763966345,25.41666666666667
3,55.5,17462592.165439248,6.1961086568856185,2313260249.235422,3841770.2763966345,25.5
3,55.58333333333333,17462592.165439248,6.1961086568856185,2332523754.5067215,3841770.2763966345,25.58333333333333
3,55.66666666666667,17462592.165439248,6.1961086568856185,2351915683.1464963,3841770.2763966345,25.66666666666667
3,55.75,17462592.165439248,6.1961086568856185,2371436891.3105364,3841770.2763966345,25.75
3,55.83333333333333,17462592.165439248,6.1961086568856185,2391088240.8623366,3841770.2763966345,25.83333333333333
3,55.91666666666667,17462592.165439248,6.1961086568856185,2410870599.411149,3841770.2763966345,25.91666666666667
3,56.0,17637218.08709364,6.258069743454474,2430784840.3502865,3880187.979160601,26.0
3,56.08333333333333,17637218.08709364,6.258069743454474,2450870260.598449,3880187.979160601,26.08333333333333
3,56.16666666666667,17637218.08709364,6.258069743454474,2471089583.6482663,3880187.979160601,26.16666666666667
3,56.25,17637218.08709364,6.258069743454474,2491443702.185082,3880187.979160601,26.25
3,56.33333333333333,17637218.08709364,6.258069743454474,2511933514.8454766,3880187.979160601,26.33333333333333
3,56.41666666666667,17637218.08709364,6.258069743454474,2532559926.2569404,3880187.979160601,26.41666666666667
3,56.5,17637218.08709364,6.258069743454474,2553323847.077814,3880187.979160601,26.5
3,56.58333333333333,17637218.08709364,6.258069743454474,2574226194.0374937,3880187.979160601,26.58333333333333
3,56.66666666666667,17637218.08709364,6.258069743454474,2595267889.9769044,3880187.979160601,26.66666666666667
3,56.75,17637218.08709364,6.258069743454474,2616449863.8892446,3880187.979160601,26.75
3,56.83333333333333,17637218.08709364,6.258069743454474,2637773050.961,3880187.979160601,26.83333333333333
3,56.91666666666667,17637218.08709364,6.258069743454474,2659238392.613234,3880187.979160601,26.91666666666667
3,57.0,17813590.267964575,6.320650440889018,2680846836.5431495,3918989.8589522066,27.0
3,57.08333333333333,17813590.267964575,6.320650440889018,2702638138.6457224,3918989.8589522066,27.08333333333333
3,57.16666666666667,17813590.267964575,6.320650440889018,2724574716.095646,3918989.8589522066,27.16666666666667
3,57.25,17813590.267964575,6.320650440889018,2746657537.3952355,3918989.8589522066,27.25
3,57.33333333333333,17813590.267964575,6.320650440889018,2768887577.503489,3918989.8589522066,27.33333333333333
3,57.41666666666667,17813590.267964575,6.320650440889018,2791265817.879131,3918989.8589522066,27.41666666666667
3,57.5,17813590.267964575,6.320650440889018,2813793246.5239434,3918989.8589522066,27.5
3,57.58333333333333,17813590.267964575,6.320650440889018,2836470858.026388,3918989.8589522066,27.58333333333333
3,57.66666666666667,17813590.267964575,6.320650440889018,2859299653.605516,3918989.8589522066,27.66666666666667
3,57.75,17813590.267964575,6.320650440889018,2882280641.1551714,3918989.8589522066,27.75
3,57.83333333333333,17813590.267964575,6.320650440889018,2905414835.2884912,3918989.8589522066,27.83333333333333
3,57.91666666666667,17813590.267964575,6.320650440889018,2928703257.3826995,3918989.8589522066,27.91666666666667
3,58.0,17991726.17064422,6.383856945297908,2952146935.6242027,3958179.757541728,28.0
3,58.08333333333333,17991726.17064422,6.383856945297908,2975786094.9525723,3958179.757541728,28.08333333333333
3,58.16666666666667,17991726.17064422,6.383856945297908,2999582848.676464,3958179.757541728,28.16666666666667
3,58.25,17991726.17064422,6.383856945297908,3023538247.425182,3958179.757541728,28.25
3,58.33333333333333,17991726.17064422,6.383856945297908,3047653348.8322244,3958179.757541728,28.33333333333333
3,58.41666666666667,17991726.17064422,6.383856945297908,3071929217.5819807,3958179.757541728,28.41666666666667
3,58.5,17991726.17064422,6.383856945297908,3096366925.456735,3958179.757541728,28.5
3,58.58333333333333,17991726.17064422,6.383856945297908,3120967551.3839884,3958179.757541728,28.58333333333333
3,58.66666666666667,17991726.17064422,6.383856945297908,3145732181.48409,3958179.757541728,28.66666666666667
3,58.75,17991726.17064422,6.383856945297908,3170661909.1181917,3958179.757541728,28.75
3,58.83333333333333,17991726.17064422,6.383856945297908,3195757834.936521,3958179.757541728,28.83333333333333
3,58.91666666666667,17991726.17064422,6.383856945297908,3221021066.926973,3958179.757541728,28.91666666666667
3,59.0,18171643.43235066,6.447695514750888,3246452720.4640274,3997761.5551171456,29.0
3,59.08333333333333,18171643.43235066,6.447695514750888,3272093500.155571,3997761.5551171456,29.08333333333333
3,59.16666666666667,18171643.43235066,6.447695514750888,3297905218.3783917,3997761.5551171456,29.16666666666667
3,59.25,18171643.43235066,6.447695514750888,3323889014.7226977,3997761.5551171456,29.25
3,59.33333333333333,18171643.43235066,6.447695514750888,3350046036.375966,3997761.5551171456,29.33333333333333
3,59.41666666666667,18171643.43235066,6.447695514750888,3376377438.173589,3997761.5551171456,29.41666666666667
3,59.5,18171643.43235066,6.447695514750888,3402884382.6498632,3997761.5551171456,29.5
3,59.58333333333333,18171643.43235066,6.447695514750888,3429568040.0893126,3997761.5551171456,29.58333333333333
3,59.66666666666667,18171643.43235066,6.447695514750888,3456429588.578358,3997761.5551171456,29.66666666666667
3,59.75,18171643.43235066,6.447695514750888,3483470214.0573306,3997761.5551171456,29.75
3,59.83333333333333,18171643.43235066,6.447695514750888,3510691110.37283,3997761.5551171456,29.83333333333333
3,59.91666666666667,18171643.43235066,6.447695514750888,3538093479.3304324,3997761.5551171456,29.91666666666667
3,60.0,20188695.853341587,7.163389716888236,3565678530.747752,4441513.087735149,30.0
5,30.083333333333332,14091580.0,5.0,3100147.6,3100147.6,0.08333333333333215
5,30.166666666666668,14091580.0,5.0,6220962.850666666,3100147.6,0.16666666666666785
5,30.25,14091580.0,5.0,9362583.536337778,3100147.6,0.25
5,30.333333333333332,14091580.0,5.0,12525148.359913362,3100147.6,0.33333333333333215
5,30.416666666666668,14091580.0,5.0,15708796.94897945,3100147.6,0.41666666666666785
5,30.5,14091580.0,5.0,18913669.861972645,3100147.6,0.5
5,30.583333333333332,14091580.0,5.0,22139908.594385795,3100147.6,0.5833333333333321
5,30.666666666666668,14091580.0,5.0,25387655.585015032,3100147.6,0.6666666666666679
5,30.75,14091580.0,5.0,28657054.222248465,3100147.6,0.75
5,30.833333333333332,14091580.0,5.0,31948248.850396786,3100147.6,0.8333333333333321
5,30.916666666666668,14091580.0,5.0,35261384.776066095,3100147.6,0.9166666666666679
5,31.0,14232495.8,5.05,38596608.2745732,3131149.0760000004,1.0
5,31.083333333333332,14232495.8,5.05,41985068.072403684,3131149.0760000004,1.0833333333333321
5,31.166666666666668,14232495.8,5.05,45396117.6022197,3131149.0760000004,1.1666666666666679
5,31.25,14232495.8,5.05,48829907.46223449,3131149.0760000004,1.25
5,31.333333333333332,14232495.8,5.05,52286589.25464938,3131149.0760000004,1.3333333333333321
5,31.416666666666668,14232495.8,5.05,55766315.59234703,3131149.0760000004,1.4166666666666679
5,31.5,14232495.8,5.05,59269240.10562934,3131149.0760000004,1.5
5,31.583333333333332,14232495.8,5.05,62795517.449000195,3131149.0760000004,1.5833333333333321
5,31.666666666666668,14232495.8,5.05,66345303.307993524,3131149.0760000004,1.6666666666666679
5,31.75,14232495.8,5.05,69918754.40604681,3131149.0760000004,1.75
5,31.833333333333332,14232495.8,5.05,73516028.51142046,3131149.0760000004,1.8333333333333321
5,31.916666666666668,14232495.8,5.05,77137284.44416326,3131149.0760000004,1.9166666666666679
5,32.0,14374820.758000001,5.1005,80782682.08312435,3162460.5667600003,2.0
5,32.083333333333336,14374820.758000001,5.1005,84483693.86377184,3162460.5667600003,2.0833333333333357
5,32.166666666666664,14374820.758000001,5.1005,88209379.05629031,3162460.5667600003,2.1666666666666643
5,32.25,14374820.758000001,5.1005,91959902.15009224,3162460.5667600003,2.25
5,32.333333333333336,14374820.758000001,5.1005,95735428.7311862,3162460.5667600003,2.3333333333333357
5,32.416666666666664,14374820.758000001,5.1005,99536125.48948744,3162460.5667600003,2.4166666666666643
5,32.5,14374820.758000001,5.1005,103362160.22617735,3162460.5667600003,2.5
5,32.583333333333336,14374820.758000001,5.1005,107213701.86111186,3162460.5667600003,2.5833333333333357
5,32.666666666666664,14374820.758000001,5.1005,111090920.44027928,3162460.5667600003,2.6666666666666643
5,32.75,14374820.758000001,5.1005,114993987.1433078,3162460.5667600003,2.75
5,32.833333333333336,14374820.758000001,5.1005,118923074.29102318,3162460.5667600003,2.8333333333333357
5,32.916666666666664,14374820.758000001,5.1005,122878355.35305667,3162460.5667600003,2.9166666666666643
5,33.0,14518568.965580001,5.151505,126860004.9555037,3194085.1724276002,3.0
5,33.083333333333336,14518568.965580001,5.151505,130899823.49430132,3194085.1724276002,3.0833333333333357
5,33.166666666666664,14518568.965580001,5.151505,134966574.15669093,3194085.1724276002,3.1666666666666643
5,33.25,14518568.965580001,5.151505,139060436.49016312,3194085.1724276002,3.25
5,33.333333333333336,14518568.965580001,5.151505,143181591.2391918,3194085.1724276002,3.3333333333333357
5,33.416666666666664,14518568.965580001,5.151505,147330220.353214,3194085.1724276002,3.4166666666666643
5,33.5,14518568.965580001,5.151505,151506506.994663,3194085.1724276002,3.5
5,33.583333333333336,14518568.965580001,5.151505,155710635.547055,3194085.1724276002,3.5833333333333357
5,33.666666666666664,14518568.965580001,5.151505,159942791.62312964,3194085.1724276002,3.6666666666666643
5,33.75,14518568.965580001,5.151505,164203162.07304475,3194085.1724276002,3.75
5,33.833333333333336,14518568.965580001,5.151505,168491934.99262595,3194085.1724276002,3.8333333333333357
5,33.916666666666664,14518568.965580001,5.151505,172809299.73167104,3194085.1724276002,3.9166666666666643
5,34.0,14663754.6552358,5.20302005,177155446.90230975,3226026.024151876,4.0
5,34.083333333333336,14663754.6552358,5.20302005,181562509.23914367,3226026.024151876,4.083333333333336
5,34.166666666666664,14663754.6552358,5.20302005,185998951.99155647,3226026.024151876,4.166666666666664
5,34.25,14663754.6552358,5.20302005,190464971.02898535,3226026.024151876,4.25
5,34.333333333333336,14663754.6552358,5.20302005,194960763.52666378,3226026.024151876,4.333333333333336
5,34.416666666666664,14663754.6552358,5.20302005,199486527.97432673,3226026.024151876,4.416666666666664
5,34.5,14663754.6552358,5.20302005,204042464.1849741,3226026.024151876,4.5
5,34.583333333333336,14663754.6552358,5.20302005,208628773.30369246,3226026.024151876,4.583333333333336
5,34.666666666666664,14663754.6552358,5.20302005,213245657.8165356,3226026.024151876,4.666666666666664
5,34.75,14663754.6552358,5.20302005,217893321.55946434,3226026.024151876,4.75
5,34.833333333333336,14663754.6552358,5.20302005,222571969.72734594,3226026.024151876,4.833333333333336
5,34.916666666666664,14663754.6552358,5.20302005,227281808.88301343,3226026.024151876,4.916666666666664
5,35.0,16291431.421966976,5.78055527555,232023046.96638536,3584114.9128327346,5.0
5,35.083333333333336,16291431.421966976,5.78055527555,237153982.19232732,3584114.9128327346,5.083333333333336
5,35.166666666666664,16291431.421966976,5.78055527555,242319123.6531089,3584114.9128327346,5.166666666666664
5,35.25,16291431.421966976,5.78055527555,247518699.39029568,3584114.9128327346,5.25
5,35.333333333333336,16291431.421966976,5.78055527555,252752938.96573037,3584114.9128327346,5.333333333333336
5,35.416666666666664,16291431.421966976,5.78055527555,258022073.47166795,3584114.9128327346,5.416666666666664
5,35.5,16291431.421966976,5.78055527555,263326335.54097846,3584114.9128327346,5.5
5,35.583333333333336,16291431.421966976,5.78055527555,268665959.3574177,3584114.9128327346,5.583333333333336
5,35.666666666666664,16291431.421966976,5.78055527555,274041180.6659665,3584114.9128327346,5.666666666666664
5,35.75,16291431.421966976,5.78055527555,279452236.783239,3584114.9128327346,5.75
5,35.833333333333336,16291431.421966976,5.78055527555,284899366.60796,3584114.9128327346,5.833333333333336
5,35.916666666666664,16291431.421966976,5.78055527555,290382810.63151246,3584114.9128327346,5.916666666666664
5,36.0,16454345.736186646,5.8383608283055,295902810.9485553,3619956.0619610623,6.0
5,36.083333333333336,16454345.736186646,5.8383608283055,301495452.41684,3619956.0619610623,6.083333333333336
5,36.166666666666664,16454345.736186646,5.8383608283055,307125378.16157997,3619956.0619610623,6.166666666666664
5,36.25,16454345.736186646,5.8383608283055,312792836.7446182,3619956.0619610623,6.25
5,36.333333333333336,16454345.736186646,5.8383608283055,318498078.38487667,3619956.0619610623,6.333333333333336
5,36.416666666666664,16454345.736186646,5.8383608283055,324241354.96940356,3619956.0619610623,6.416666666666664
5,36.5,16454345.736186646,5.8383608283055,330022920.06449395,3619956.0619610623,6.5
5,36.583333333333336,16454345.736186646,5.8383608283055,335843028.92688495,3619956.0619610623,6.583333333333336
5,36.666666666666664,16454345.736186646,5.8383608283055,341701938.5150252,3619956.0619610623,6.666666666666664
5,36.75,16454345.736186646,5.8383608283055,347599907.50041974,3619956.0619610623,6.75
5,36.833333333333336,16454345.736186646,5.8383608283055,353537196.27905023,3619956.0619610623,6.833333333333336
5,36.916666666666664,16454345.736186646,5.8383608283055,359514066.9828716,3619956.0619610623,6.916666666666664
5,37.0,16618889.193548512,5.8967444365885555,365530783.4913851,3656155.6225806726,7.0
5,37.083333333333336,16618889.193548512,5.8967444365885555,371623811.0039083,3656155.6225806726,7.083333333333336
